probe_cell_id,budget,family,seed,phase_name,method,valid_output,runtime_s,proxy_score,norm_cd,iou,coverage,mean_linf_error,cov_linf_error,cov_fro_error,normalized_violation_severity,budget_violation
protocol_b:budget_10_extreme:pinwheel:seed2:n64,budget_10_extreme,pinwheel,2,effective-collapse zone,Transformer rectified flow + exact projection,1,0.06297129999438766,0.4933986002832503,0.237074754940876,0.1218026796589525,0.765625,7.800834631033204e-17,5.551115123125783e-16,8.455206652451151e-16,5.551115123125783e-14,0
protocol_b:budget_10_extreme:spiral:seed0:n64,budget_10_extreme,spiral,0,effective-collapse zone,Transformer rectified flow + exact projection,1,0.06528049999906216,0.42903674973845907,0.26994076157159785,0.1592356687898089,0.5,8.673617379884035e-17,2.6645352591003757e-15,3.2444356526278766e-15,2.6645352591003757e-13,0
protocol_b:budget_17_high_rot_aniso:pinwheel:seed0:n64,budget_17_high_rot_aniso,pinwheel,0,effective-collapse zone,Transformer rectified flow + exact projection,1,0.05950069999380503,0.5039746894823146,0.2659352832272293,0.12274368231046931,0.8125,4.163336342344337e-17,6.661338147750939e-16,7.152111528976949e-16,6.661338147750939e-14,0
protocol_b:budget_18_neg_diag_extreme:volatility-clustering:seed1:n64,budget_18_neg_diag_extreme,volatility-clustering,1,effective-collapse zone,Transformer rectified flow + exact projection,1,0.07355010000173934,0.4247245637300145,0.24486192216039898,0.14863258026159334,0.765625,1.4181364416110398e-16,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-14,0
protocol_b:budget_24_rotated_slender:pinwheel:seed0:n64,budget_24_rotated_slender,pinwheel,0,effective-collapse zone,Transformer rectified flow + exact projection,1,0.06908850000763778,0.4454355056943899,0.23369173610941466,0.11307420494699646,0.8125,2.3288662664988635e-16,2.220446049250313e-16,2.3551386880256624e-16,2.3288662664988635e-14,0
protocol_b:budget_24_rotated_slender:pinwheel:seed2:n64,budget_24_rotated_slender,pinwheel,2,effective-collapse zone,Transformer rectified flow + exact projection,1,0.0779132000025129,0.47750937120101694,0.2391715128842395,0.1292817679558011,0.796875,9.595189226496714e-17,2.220446049250313e-16,2.2887833992611187e-16,2.220446049250313e-14,0
protocol_b:budget_10_extreme:crescent:seed0:n64,budget_10_extreme,crescent,0,ambiguity zone,Transformer rectified flow + exact projection,1,0.07712260000698734,0.4621972967306753,0.24609667986953523,0.14074074074074075,0.5,1.1058862159352145e-17,2.220446049250313e-15,2.937374022976103e-15,2.220446049250313e-13,0
protocol_b:budget_17_high_rot_aniso:double-loop:seed1:n64,budget_17_high_rot_aniso,double-loop,1,ambiguity zone,Transformer rectified flow + exact projection,1,0.0730764000036288,0.49031483190040964,0.26262516969137567,0.06330749354005168,0.640625,2.402592014227878e-16,1.1102230246251565e-16,1.5700924586837752e-16,2.4025920142278778e-14,0
protocol_b:budget_17_high_rot_aniso:double-loop:seed3:n64,budget_17_high_rot_aniso,double-loop,3,ambiguity zone,Transformer rectified flow + exact projection,1,0.06986350000079256,0.479102387790444,0.24524688131687922,0.06666666666666667,0.546875,1.444157293750692e-16,1.5543122344752192e-15,1.6011864169946884e-15,1.5543122344752192e-13,0
protocol_b:budget_17_high_rot_aniso:mean-reversion:seed2:n64,budget_17_high_rot_aniso,mean-reversion,2,ambiguity zone,Transformer rectified flow + exact projection,1,0.07425960000546183,0.4156141328196688,0.26036624553629284,0.11267605633802817,0.71875,3.861928138393367e-16,2.220446049250313e-16,2.3551386880256624e-16,3.861928138393367e-14,0
protocol_b:budget_17_high_rot_aniso:volatility-clustering:seed3:n64,budget_17_high_rot_aniso,volatility-clustering,3,ambiguity zone,Transformer rectified flow + exact projection,1,0.06791260000318289,0.45619217807772744,0.3292268619855514,0.07399347116430903,0.671875,4.401860820291148e-17,8.881784197001252e-16,1.1683745737483645e-15,8.881784197001252e-14,0
protocol_b:budget_22_broad_high_cond:barbell-bridge:seed2:n64,budget_22_broad_high_cond,barbell-bridge,2,ambiguity zone,Transformer rectified flow + exact projection,1,0.06904980000399519,0.5101980143337975,0.2845117502954178,0.13565022421524664,0.640625,1.3877787807814457e-17,8.881784197001252e-16,1.0053497077208614e-15,8.881784197001252e-14,0
protocol_b:budget_22_broad_high_cond:double-loop:seed3:n64,budget_22_broad_high_cond,double-loop,3,ambiguity zone,Transformer rectified flow + exact projection,1,0.07710730000690091,0.4842888380683822,0.29314171483687695,0.06403269754768393,0.421875,7.28583859910259e-17,1.7763568394002505e-15,1.9452678876525055e-15,1.7763568394002505e-13,0
protocol_b:budget_24_rotated_slender:double-loop:seed0:n64,budget_24_rotated_slender,double-loop,0,ambiguity zone,Transformer rectified flow + exact projection,1,0.06870759998855647,0.44370756388678084,0.2438663343953549,0.12516297262059975,0.640625,4.683753385137379e-17,1.1102230246251565e-15,1.1185187043022341e-15,1.1102230246251565e-13,0
protocol_b:budget_24_rotated_slender:double-loop:seed1:n64,budget_24_rotated_slender,double-loop,1,ambiguity zone,Transformer rectified flow + exact projection,1,0.0572056000091834,0.41825746470919417,0.24899070280046218,0.07692307692307693,0.625,1.3053794156725473e-16,1.7763568394002505e-15,1.785872332476558e-15,1.7763568394002505e-13,0
protocol_b:budget_24_rotated_slender:mean-reversion:seed2:n64,budget_24_rotated_slender,mean-reversion,2,ambiguity zone,Transformer rectified flow + exact projection,1,0.06418570000096224,0.4361204769633551,0.23358925878112805,0.125,0.828125,8.673617379884035e-17,4.440892098500626e-16,5.9529077749218605e-16,4.440892098500626e-14,0
protocol_b:budget_06_thin_strip:mean-reversion:seed0:n64,budget_06_thin_strip,mean-reversion,0,decision-fragile zone,Transformer rectified flow + exact projection,1,0.06725700000242796,0.460051482828948,0.2590215944877852,0.10751445086705202,0.71875,1.3877787807814457e-17,6.661338147750939e-16,7.54012280790646e-16,6.661338147750939e-14,0
protocol_b:budget_10_extreme:mean-reversion:seed0:n64,budget_10_extreme,mean-reversion,0,decision-fragile zone,Transformer rectified flow + exact projection,1,0.0668662999960361,0.5072327415461244,0.20835267442385152,0.15656565656565657,0.828125,2.862293735361732e-17,1.5543122344752192e-15,2.1868857395626282e-15,1.5543122344752192e-13,0
protocol_b:budget_10_extreme:mean-reversion:seed2:n64,budget_10_extreme,mean-reversion,2,decision-fragile zone,Transformer rectified flow + exact projection,1,0.06113319999712985,0.5121766800898992,0.26819847322010104,0.12483912483912483,0.71875,4.683753385137379e-17,4.440892098500626e-16,6.280369834735101e-16,4.440892098500626e-14,0
protocol_b:budget_10_extreme:mean-reversion:seed3:n64,budget_10_extreme,mean-reversion,3,decision-fragile zone,Transformer rectified flow + exact projection,1,0.07265979998919647,0.4329397436241608,0.2589507638787609,0.13806451612903226,0.703125,1.0278236595162582e-16,1.1102230246251565e-15,1.1322097734007351e-15,1.1102230246251565e-13,0
protocol_b:budget_15_vertical_strip:barbell-bridge:seed2:n64,budget_15_vertical_strip,barbell-bridge,2,decision-fragile zone,Transformer rectified flow + exact projection,1,0.06746689999999944,0.3903767256971263,0.31827450157284104,0.10093652445369407,0.59375,4.7704895589362195e-17,2.220446049250313e-16,2.3330543412863166e-16,2.220446049250313e-14,0
protocol_b:budget_22_broad_high_cond:double-loop:seed1:n64,budget_22_broad_high_cond,double-loop,1,decision-fragile zone,Transformer rectified flow + exact projection,1,0.06490539999504108,0.4527782483363852,0.273262827340783,0.09968354430379747,0.5625,1.2836953722228372e-16,3.9968028886505635e-15,4.051933808678556e-15,3.9968028886505635e-13,0
protocol_b:budget_22_broad_high_cond:mean-reversion:seed0:n64,budget_22_broad_high_cond,mean-reversion,0,decision-fragile zone,Transformer rectified flow + exact projection,1,0.05830180000339169,0.4747587319661843,0.2593869710488489,0.1412556053811659,0.59375,3.458604930228759e-17,1.7763568394002505e-15,1.9044451347492378e-15,1.7763568394002505e-13,0
protocol_b:budget_22_broad_high_cond:mean-reversion:seed3:n64,budget_22_broad_high_cond,mean-reversion,3,decision-fragile zone,Transformer rectified flow + exact projection,1,0.050000399991404265,0.4532244981200189,0.26853386575131544,0.11777535441657579,0.59375,2.211772431870429e-17,2.220446049250313e-15,2.3202067538370803e-15,2.220446049250313e-13,0
protocol_b:budget_23_small_high_cond:mean-reversion:seed1:n64,budget_23_small_high_cond,mean-reversion,1,decision-fragile zone,Transformer rectified flow + exact projection,1,0.06917190000240225,0.5152227660681279,0.227356567501468,0.16129032258064516,0.703125,6.938893903907228e-17,3.885780586188048e-16,4.1910000110727263e-16,3.885780586188048e-14,0
protocol_b:budget_24_rotated_slender:volatility-clustering:seed1:n64,budget_24_rotated_slender,volatility-clustering,1,decision-fragile zone,Transformer rectified flow + exact projection,1,0.08567000000039116,0.46407922575400196,0.25468898196931855,0.13641618497109825,0.65625,7.26415455565288e-18,6.661338147750939e-16,7.065416064076988e-16,6.661338147750939e-14,0
protocol_b:budget_17_high_rot_aniso:barbell-bridge:seed0:n64,budget_17_high_rot_aniso,barbell-bridge,0,information-limited zone,Transformer rectified flow + exact projection,1,0.07674620000761934,0.40017400628117117,0.3554597767200336,0.07347876004592423,0.515625,2.190088388420719e-17,8.881784197001252e-16,9.036560719766055e-16,8.881784197001252e-14,0
protocol_b:budget_17_high_rot_aniso:barbell-bridge:seed3:n64,budget_17_high_rot_aniso,barbell-bridge,3,information-limited zone,Transformer rectified flow + exact projection,1,0.07285189999674913,0.4063047621232085,0.28085440464925987,0.08913308913308914,0.625,3.9898639947466563e-17,1.7763568394002505e-15,1.8452761694870047e-15,1.7763568394002505e-13,0
protocol_b:budget_18_neg_diag_extreme:barbell-bridge:seed2:n64,budget_18_neg_diag_extreme,barbell-bridge,2,information-limited zone,Transformer rectified flow + exact projection,1,0.0825670999911381,0.48589403725017416,0.27749789201525626,0.12893982808022922,0.59375,2.601746400786309e-17,1.5543122344752192e-15,1.6203171603697468e-15,1.5543122344752192e-13,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed0:n64,budget_23_small_high_cond,barbell-bridge,0,information-limited zone,Transformer rectified flow + exact projection,1,0.06690910000179429,0.42024840372852834,0.2900217170451787,0.15091463414634146,0.4375,4.195862407518902e-17,1.6653345369377348e-16,2.6622212897024595e-16,1.6653345369377348e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed1:n64,budget_23_small_high_cond,barbell-bridge,1,information-limited zone,Transformer rectified flow + exact projection,1,0.06384820000675973,0.45751895301792284,0.3124498570444665,0.08284883720930232,0.4375,2.5066754227864863e-16,3.3306690738754696e-16,4.871083751574258e-16,3.3306690738754696e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed2:n64,budget_23_small_high_cond,barbell-bridge,2,information-limited zone,Transformer rectified flow + exact projection,1,0.06573430000571534,0.47412426431674787,0.2735648971124998,0.13667117726657646,0.703125,2.3852447794681098e-17,3.3306690738754696e-16,5.147892387644517e-16,3.3306690738754696e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed3:n64,budget_23_small_high_cond,barbell-bridge,3,information-limited zone,Transformer rectified flow + exact projection,1,0.059070100003737025,0.49035394482235106,0.2508242665903098,0.1485148514851485,0.59375,2.688821387764051e-17,2.220446049250313e-16,4.002966042486721e-16,2.220446049250313e-14,0
protocol_b:budget_24_rotated_slender:barbell-bridge:seed0:n64,budget_24_rotated_slender,barbell-bridge,0,information-limited zone,Transformer rectified flow + exact projection,1,0.06999109999742359,0.5279106486280996,0.3214013806749977,0.10692588092345079,0.4375,1.3183898417423734e-16,4.440892098500626e-16,5.74211813252823e-16,4.440892098500626e-14,0
protocol_b:budget_24_rotated_slender:barbell-bridge:seed2:n64,budget_24_rotated_slender,barbell-bridge,2,information-limited zone,Transformer rectified flow + exact projection,1,0.0679975000093691,0.46375684103961795,0.30349536280426725,0.15796178343949044,0.578125,2.949029909160572e-17,2.220446049250313e-16,2.3551386880256624e-16,2.220446049250313e-14,0
protocol_b:budget_24_rotated_slender:barbell-bridge:seed3:n64,budget_24_rotated_slender,barbell-bridge,3,information-limited zone,Transformer rectified flow + exact projection,1,0.0707605999923544,0.4782616391407471,0.2949790657381622,0.0778061224489796,0.640625,9.974659986866641e-17,4.440892098500626e-16,4.742874840267547e-16,4.440892098500626e-14,0
