probe_cell_id,budget,family,seed,phase_name,method,valid_output,runtime_s,proxy_score,norm_cd,iou,coverage,mean_linf_error,cov_linf_error,cov_fro_error,normalized_violation_severity,budget_violation
protocol_b:budget_10_extreme:mean-reversion:seed0:n64,budget_10_extreme,mean-reversion,0,decision-fragile zone,Conditional flow matching + exact projection,1,0.010084000001370441,0.6761925619984724,0.28782125824635085,0.10947930574098798,0.640625,7.22078646875346e-17,1.3322676295501878e-15,1.5622222714862009e-15,1.3322676295501878e-13,0
protocol_b:budget_10_extreme:mean-reversion:seed2:n64,budget_10_extreme,mean-reversion,2,decision-fragile zone,Conditional flow matching + exact projection,1,0.010320500001398614,0.6164796650201141,0.29646296519781284,0.12157330154946365,0.6875,1.240327285323417e-16,1.3322676295501878e-15,1.6429800394567031e-15,1.3322676295501878e-13,0
protocol_b:budget_10_extreme:mean-reversion:seed3:n64,budget_10_extreme,mean-reversion,3,decision-fragile zone,Conditional flow matching + exact projection,1,0.01001199999882374,0.6242004303328431,0.27612102450095016,0.12956419316843346,0.6875,1.4181364416110398e-16,4.440892098500626e-16,7.021666937153402e-16,4.440892098500626e-14,0
protocol_b:budget_15_vertical_strip:barbell-bridge:seed2:n64,budget_15_vertical_strip,barbell-bridge,2,decision-fragile zone,Conditional flow matching + exact projection,1,0.008786400001554284,0.6430483145891465,0.3012594920297074,0.129979035639413,0.5,1.973247953923618e-17,6.661338147750939e-16,6.675637494092353e-16,6.661338147750939e-14,0
protocol_b:budget_22_broad_high_cond:double-loop:seed1:n64,budget_22_broad_high_cond,double-loop,1,decision-fragile zone,Conditional flow matching + exact projection,1,0.010105100001965184,0.5932886971561604,0.34370274573456283,0.05970149253731343,0.4375,3.7730235602495554e-17,1.3322676295501878e-15,1.3391885469243657e-15,1.3322676295501878e-13,0
protocol_b:budget_22_broad_high_cond:mean-reversion:seed0:n64,budget_22_broad_high_cond,mean-reversion,0,decision-fragile zone,Conditional flow matching + exact projection,1,0.016871899999387097,0.5753990955469067,0.2607580878373235,0.1573170731707317,0.625,5.204170427930421e-17,2.7755575615628914e-16,4.1910000110727263e-16,2.7755575615628914e-14,0
protocol_b:budget_22_broad_high_cond:mean-reversion:seed3:n64,budget_22_broad_high_cond,mean-reversion,3,decision-fragile zone,Conditional flow matching + exact projection,1,0.010652100001607323,0.6918812667132398,0.2876693973020853,0.1557377049180328,0.640625,6.114900252818245e-17,2.220446049250313e-15,2.3128906185831588e-15,2.220446049250313e-13,0
protocol_b:budget_23_small_high_cond:mean-reversion:seed1:n64,budget_23_small_high_cond,mean-reversion,1,decision-fragile zone,Conditional flow matching + exact projection,1,0.01292240000111633,0.6867067696678185,0.26594310108313984,0.1303780964797914,0.609375,1.3877787807814457e-17,4.440892098500626e-16,7.711855592701269e-16,4.440892098500626e-14,0
protocol_b:budget_24_rotated_slender:volatility-clustering:seed1:n64,budget_24_rotated_slender,volatility-clustering,1,decision-fragile zone,Conditional flow matching + exact projection,1,0.010322199999791337,0.529919970240235,0.24644796218354226,0.119906868451688,0.65625,6.993104012531504e-17,6.661338147750939e-16,7.021666937153402e-16,6.661338147750939e-14,0
protocol_b:budget_17_high_rot_aniso:barbell-bridge:seed0:n64,budget_17_high_rot_aniso,barbell-bridge,0,information-limited zone,Conditional flow matching + exact projection,1,0.010556699999142438,0.5705065072896037,0.30813418614115806,0.12829736211031176,0.546875,1.687018580387445e-16,1.3322676295501878e-15,1.3460738804684947e-15,1.3322676295501878e-13,0
protocol_b:budget_17_high_rot_aniso:barbell-bridge:seed3:n64,budget_17_high_rot_aniso,barbell-bridge,3,information-limited zone,Conditional flow matching + exact projection,1,0.014629500001319684,0.53046030624608,0.31517865656390703,0.1076923076923077,0.59375,1.7900177867735678e-16,8.881784197001252e-16,1.009936878496612e-15,8.881784197001252e-14,0
protocol_b:budget_18_neg_diag_extreme:barbell-bridge:seed2:n64,budget_18_neg_diag_extreme,barbell-bridge,2,information-limited zone,Conditional flow matching + exact projection,1,0.031819499999983236,0.5904393646935266,0.2863878402207255,0.22966507177033493,0.53125,1.4094628242311558e-17,6.661338147750939e-16,7.611305586242616e-16,6.661338147750939e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed0:n64,budget_23_small_high_cond,barbell-bridge,0,information-limited zone,Conditional flow matching + exact projection,1,0.008197700000891928,0.5967406135840314,0.2804616577548687,0.16305916305916307,0.5,5.377642775528102e-17,8.881784197001252e-16,1.0920328848366135e-15,8.881784197001252e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed1:n64,budget_23_small_high_cond,barbell-bridge,1,information-limited zone,Conditional flow matching + exact projection,1,0.010405299999547424,0.6708587946181596,0.29079197478852264,0.18552036199095023,0.609375,1.7780915628762273e-17,8.881784197001252e-16,9.453208419344607e-16,8.881784197001252e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed2:n64,budget_23_small_high_cond,barbell-bridge,2,information-limited zone,Conditional flow matching + exact projection,1,0.01061169999957201,0.561560600935539,0.27710553764614376,0.19236016371077763,0.546875,3.7730235602495554e-17,2.220446049250313e-16,2.884444029575346e-16,2.220446049250313e-14,0
protocol_b:budget_23_small_high_cond:barbell-bridge:seed3:n64,budget_23_small_high_cond,barbell-bridge,3,information-limited zone,Conditional flow matching + exact projection,1,0.01112979999743402,0.7034379622735283,0.28997743187749864,0.2127329192546584,0.515625,4.7271214720367993e-17,9.992007221626409e-16,1.0792601309996586e-15,9.992007221626409e-14,0
protocol_b:budget_24_rotated_slender:barbell-bridge:seed0:n64,budget_24_rotated_slender,barbell-bridge,0,information-limited zone,Conditional flow matching + exact projection,1,0.011599899997236207,0.6074452019538253,0.2929019035322553,0.1561712846347607,0.46875,6.396792817664476e-17,4.440892098500626e-16,5.147892387644517e-16,4.440892098500626e-14,0
protocol_b:budget_24_rotated_slender:barbell-bridge:seed2:n64,budget_24_rotated_slender,barbell-bridge,2,information-limited zone,Conditional flow matching + exact projection,1,0.009220200001436751,0.6354334874655453,0.29518402330292653,0.13049267643142476,0.609375,4.206704429243757e-17,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-14,0
protocol_b:budget_24_rotated_slender:barbell-bridge:seed3:n64,budget_24_rotated_slender,barbell-bridge,3,information-limited zone,Conditional flow matching + exact projection,1,0.012724200001684949,0.646266380996394,0.26247519173595224,0.1671195652173913,0.71875,7.741203511546502e-17,6.661338147750939e-16,6.730369402342474e-16,6.661338147750939e-14,0
